date,tariff,item,commodity,primary_class,railroad,origin,origin_city,origin_state,destination,destination_city,destination_state,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,car_volume_cubic_feet,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile
2023-05-15,4022,69105.0,Soybeans,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.7297,67.6912,61.4099,0.0369
2023-05-15,4444,47004.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"East St. Louis, IL",East St. Louis,IL,1235.9,Unit,110,110.0,Railroad/Private,0,1,,>=5000,0.8449,35.7985,32.4767,0.0263
2023-05-15,4444,45650.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.6041,65.1598,59.1134,0.0366
2023-05-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Private,0,1,,>=5000,0.9208,33.8332,30.6937,0.0394
2023-05-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9803,36.0179,32.6757,0.0419
2023-05-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Private,0,1,,>=5000,0.8259,30.3476,27.5315,0.0362
2023-05-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9449,34.717,31.4955,0.0414
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Brunswick, NE",Brunswick,NE,"Hanford, CA",Hanford,CA,2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.4681,62.4314,56.6382,0.0267
2023-06-15,4022,39013.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"PNW (Seattle, WA)",Seattle,WA,1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4177,59.4884,53.9683,0.032
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"Hereford, TX",Hereford,TX,1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3369,54.9605,49.8605,0.0468
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hereford, TX",Hereford,TX,728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1452,46.6749,42.3438,0.0582
2023-06-15,4022,39013.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"PNW (Seattle, WA)",Seattle,WA,1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3874,58.4606,53.0359,0.0302
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hanford, CA",Hanford,CA,1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3874,58.4977,53.0695,0.0299
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Greenwood (Mendota), IL",Greenwood,IL,"Hereford, TX",Hereford,TX,935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0241,42.3605,38.4297,0.0411
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Hancock, IA",Hancock,IA,"Plainview, TX",Plainview,TX,832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.1755,48.0937,43.631,0.0524
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Clovis, NM",Clovis,NM,764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0847,44.3702,40.253,0.0527
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Texas Gulf (Houston, TX)",Houston,TX,937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0191,42.1662,38.2535,0.0408
2023-06-15,4022,39013.0,Corn,N/A,BNSF,"Selby, SD",Selby,SD,"PNW (Seattle, WA)",Seattle,WA,1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4076,58.5122,53.0827,0.0374
2023-06-15,4022,39013.0,Corn,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4076,59.0518,53.5723,0.0322
2023-06-15,4022,39010.0,Corn,N/A,BNSF,"Waverly, IL",Waverly,IL,"Dexter, NM",Dexter,NM,1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.0544,43.8209,39.7546,0.0376
2023-06-15,4032,1182.0,Corn,N/A,CPKC,"Delhi, LA",Delhi,LA,"Morton, MS",Morton,MS,120.0,Unit,100,,Railroad/Private,0,1,,>=5000,0.331,13.6127,12.3495,0.1029
2023-06-15,4444,45646.0,Corn,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.311,57.269,51.9549,0.0321
2023-06-15,4444,45558.0,Corn,N/A,CPKC,"Glenwood, MN",Glenwood,MN,"Boardman, OR",Boardman,OR,1556.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.3024,56.7179,51.4549,0.0331
2023-06-15,4315,,Corn,N/A,CSX,"Haw Creek (Ladoga), IN",Haw Creek,IN,"Ozark, AL",Ozark,AL,707.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.4361,56.5343,51.2883,0.0725
2023-06-15,4315,,Corn,N/A,CSX,"Marysville, OH",Marysville,OH,"Rose Hill, NC",Rose Hill,NC,781.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.4744,58.0437,52.6577,0.0674
2023-06-15,4315,,Corn,N/A,CSX,"Olney, IL",Olney,IL,"Fairmount, GA",Fairmount,GA,496.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.1296,44.4687,40.3423,0.0813
2023-06-15,4051,2215.0,Corn,N/A,UP,"Allen Station (San Jose), IL",Allen,IL,"Pittsburg, TX",Pittsburg,TX,691.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,0.9157,38.7925,35.1928,0.0509
2023-06-15,4051,2300.0,Corn,N/A,UP,"Mead, NE",Mead,NE,"Keyes, CA",Keyes,CA,1737.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4404,63.6028,57.7009,0.0332
2023-06-15,4051,2215.0,Corn,N/A,UP,"Nebraska City, NE",Nebraska City,NE,"Amarillo, TX",Amarillo,TX,714.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.1477,48.0199,43.564,0.061
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"PNW (Seattle, WA)",Seattle,WA,1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.7027,65.9003,59.7852,0.0391
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"Texas Gulf (Houston, TX)",Houston,TX,1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.7568,68.118,61.7971,0.0378
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"PNW (Seattle, WA)",Seattle,WA,1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6892,65.2749,59.2178,0.0403
2023-06-15,4022,69902.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"St. Louis, MO",St. Louis,MO,855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.1622,44.569,40.4333,0.0473
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"Concordia, KS",Concordia,KS,"Texas Gulf (Houston, TX)",Houston,TX,742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.2838,48.7909,44.2634,0.0597
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"Mitchell, SD",Mitchell,SD,"PNW (Seattle, WA)",Seattle,WA,1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.7162,66.6066,60.4259,0.0372
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"PNW (Seattle, WA)",Seattle,WA,1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.7027,66.6715,60.4849,0.0322
2023-06-15,4022,69105.0,Soybeans,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.7297,67.1948,60.9596,0.0366
2023-06-15,4444,47004.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"East St. Louis, IL",East St. Louis,IL,1235.9,Unit,110,110.0,Railroad/Private,0,1,,>=5000,0.8449,35.369,32.087,0.026
2023-06-15,4444,45650.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.6041,64.5977,58.6035,0.0362
2023-06-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Private,0,1,,>=5000,0.9208,33.8332,30.6937,0.0394
2023-06-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9803,36.0179,32.6757,0.0419
2023-06-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Private,0,1,,>=5000,0.8259,30.3476,27.5315,0.0362
2023-06-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9449,34.717,31.4955,0.0414
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Brunswick, NE",Brunswick,NE,"Hanford, CA",Hanford,CA,2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.4681,61.3778,55.6823,0.0262
2023-07-15,4022,39013.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"PNW (Seattle, WA)",Seattle,WA,1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4177,58.6522,53.2097,0.0316
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"Hereford, TX",Hereford,TX,1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3369,54.4312,49.3804,0.0463
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hereford, TX",Hereford,TX,728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1452,46.3134,42.0159,0.0577
2023-07-15,4022,39013.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"PNW (Seattle, WA)",Seattle,WA,1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3874,57.5872,52.2435,0.0297
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hanford, CA",Hanford,CA,1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3874,57.6159,52.2695,0.0294
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Greenwood (Mendota), IL",Greenwood,IL,"Hereford, TX",Hereford,TX,935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0241,41.8962,38.0086,0.0407
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Hancock, IA",Hancock,IA,"Plainview, TX",Plainview,TX,832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.1755,47.6806,43.2562,0.052
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Clovis, NM",Clovis,NM,764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0847,43.9909,39.9088,0.0522
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Texas Gulf (Houston, TX)",Houston,TX,937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0191,41.701,37.8314,0.0404
2023-07-15,4022,39013.0,Corn,N/A,BNSF,"Selby, SD",Selby,SD,"PNW (Seattle, WA)",Seattle,WA,1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4076,57.8076,52.4435,0.037
2023-07-15,4022,39013.0,Corn,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4076,58.2246,52.8218,0.0317
2023-07-15,4022,39010.0,Corn,N/A,BNSF,"Waverly, IL",Waverly,IL,"Dexter, NM",Dexter,NM,1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.0544,43.2955,39.278,0.0371
2023-07-15,4032,1182.0,Corn,N/A,CPKC,"Delhi, LA",Delhi,LA,"Morton, MS",Morton,MS,120.0,Unit,100,,Railroad/Private,0,1,,>=5000,0.331,13.565,12.3063,0.1026
2023-07-15,4444,45646.0,Corn,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.311,56.8676,51.5907,0.0319
2023-07-15,4444,45558.0,Corn,N/A,CPKC,"Glenwood, MN",Glenwood,MN,"Boardman, OR",Boardman,OR,1556.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.3024,56.3316,51.1044,0.0328
2023-07-15,4315,,Corn,N/A,CSX,"Haw Creek (Ladoga), IN",Haw Creek,IN,"Ozark, AL",Ozark,AL,707.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.4361,56.5343,51.2883,0.0725
2023-07-15,4315,,Corn,N/A,CSX,"Marysville, OH",Marysville,OH,"Rose Hill, NC",Rose Hill,NC,781.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.4744,58.0437,52.6577,0.0674
2023-07-15,4315,,Corn,N/A,CSX,"Olney, IL",Olney,IL,"Fairmount, GA",Fairmount,GA,496.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.1296,44.4687,40.3423,0.0813
2023-07-15,4051,2215.0,Corn,N/A,UP,"Allen Station (San Jose), IL",Allen,IL,"Pittsburg, TX",Pittsburg,TX,691.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,0.9157,38.5866,35.006,0.0507
2023-07-15,4051,2300.0,Corn,N/A,UP,"Mead, NE",Mead,NE,"Keyes, CA",Keyes,CA,1737.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.4404,63.0853,57.2314,0.0329
2023-07-15,4051,2215.0,Corn,N/A,UP,"Nebraska City, NE",Nebraska City,NE,"Amarillo, TX",Amarillo,TX,714.0,Shuttle,107,,Railroad/Private,0,1,"286,000",,1.1477,47.8071,43.371,0.0607
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"PNW (Seattle, WA)",Seattle,WA,1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.7027,65.1416,59.0969,0.0387
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"Argyle, MN",Argyle,MN,"Texas Gulf (Houston, TX)",Houston,TX,1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.7568,67.3067,61.0611,0.0374
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"PNW (Seattle, WA)",Seattle,WA,1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.6892,64.5455,58.5561,0.0399
2023-07-15,4022,69902.0,Soybeans,N/A,BNSF,"Casselton, ND",Casselton,ND,"St. Louis, MO",St. Louis,MO,855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.1622,44.1445,40.0482,0.0468
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"Concordia, KS",Concordia,KS,"Texas Gulf (Houston, TX)",Houston,TX,742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.2838,48.4224,43.9292,0.0592
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"Mitchell, SD",Mitchell,SD,"PNW (Seattle, WA)",Seattle,WA,1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",>=5001,1.7162,65.8002,59.6944,0.0368
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"PNW (Seattle, WA)",Seattle,WA,1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.7027,65.7375,59.6376,0.0317
2023-07-15,4022,69105.0,Soybeans,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",>=5001,1.7297,66.3676,60.2092,0.0361
2023-07-15,4444,47004.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"East St. Louis, IL",East St. Louis,IL,1235.9,Unit,110,110.0,Railroad/Private,0,1,,>=5000,0.8449,35.0621,31.8086,0.0257
2023-07-15,4444,45650.0,Soybeans,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.6041,64.1963,58.2393,0.036
2023-07-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Private,0,1,,>=5000,0.9208,33.8332,30.6937,0.0394
2023-07-15,4317,,Soybeans,N/A,CSX,"Casey, IL",Casey,IL,"Mobile, AL",Mobile,AL,779.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9803,36.0179,32.6757,0.0419
2023-07-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Private,0,1,,>=5000,0.8259,30.3476,27.5315,0.0362
2023-07-15,4317,,Soybeans,N/A,CSX,"Marion, OH",Marion,OH,"Chesapeake, VA",Chesapeake,VA,760.0,Unit,90,90.0,Railroad,0,0,,>=5000,0.9449,34.717,31.4955,0.0414
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Brunswick, NE",Brunswick,NE,"Hanford, CA",Hanford,CA,2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.4681,60.7456,55.1088,0.026
2023-08-15,4022,39013.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"PNW (Seattle, WA)",Seattle,WA,1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4177,58.1505,52.7546,0.0313
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Clarkfield, MN",Clarkfield,MN,"Hereford, TX",Hereford,TX,1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3369,54.1136,49.0923,0.0461
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hereford, TX",Hereford,TX,728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.1452,46.0965,41.8191,0.0574
2023-08-15,4022,39013.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"PNW (Seattle, WA)",Seattle,WA,1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3874,57.0632,51.7681,0.0294
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Edison, NE",Edison,NE,"Hanford, CA",Hanford,CA,1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.3874,57.0868,51.7895,0.0292
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Greenwood (Mendota), IL",Greenwood,IL,"Hereford, TX",Hereford,TX,935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0241,41.6177,37.7559,0.0404
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Hancock, IA",Hancock,IA,"Plainview, TX",Plainview,TX,832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.1755,47.4328,43.0314,0.0517
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Clovis, NM",Clovis,NM,764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0847,43.7633,39.7023,0.052
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Phelps (Rock Port), MO",Phelps,MO,"Texas Gulf (Houston, TX)",Houston,TX,937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.0191,41.4218,37.5782,0.0401
2023-08-15,4022,39013.0,Corn,N/A,BNSF,"Selby, SD",Selby,SD,"PNW (Seattle, WA)",Seattle,WA,1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4076,57.3849,52.06,0.0367
2023-08-15,4022,39013.0,Corn,N/A,BNSF,"St. Cloud, MN",St. Cloud,MN,"PNW (Seattle, WA)",Seattle,WA,1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",>=5001,1.4076,57.7283,52.3715,0.0314
2023-08-15,4022,39010.0,Corn,N/A,BNSF,"Waverly, IL",Waverly,IL,"Dexter, NM",Dexter,NM,1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",>=5001,1.0544,42.9803,38.9921,0.0369
2023-08-15,4032,1182.0,Corn,N/A,CPKC,"Delhi, LA",Delhi,LA,"Morton, MS",Morton,MS,120.0,Unit,100,,Railroad/Private,0,1,,>=5000,0.331,13.5293,12.2739,0.1023
2023-08-15,4444,45646.0,Corn,N/A,CPKC,"Enderlin, ND",Enderlin,ND,"Kalama, WA",Kalama,WA,1617.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.311,56.9077,51.6271,0.0319
2023-08-15,4444,45558.0,Corn,N/A,CPKC,"Glenwood, MN",Glenwood,MN,"Boardman, OR",Boardman,OR,1556.0,Unit,110,110.0,Railroad/Private,0,1,,>=5000,1.3024,56.3702,51.1395,0.0329
2023-08-15,4315,,Corn,N/A,CSX,"Haw Creek (Ladoga), IN",Haw Creek,IN,"Ozark, AL",Ozark,AL,707.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.4361,56.5343,51.2883,0.0725
2023-08-15,4315,,Corn,N/A,CSX,"Marysville, OH",Marysville,OH,"Rose Hill, NC",Rose Hill,NC,781.0,Unit,90,90.0,Railroad/Private,0,1,,>=5000,1.4744,58.0437,52.6577,0.0674
