date,railroad,tariff,item,commodity,primary_class,origin_city,origin_state,origin,destination_city,destination_state,destination,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,tariff_per_car,tariff_per_bushel,tariff_per_metric_ton,tariff_per_short_ton,tariff_per_ton_mile,fsc_per_mile,fsc_per_car,tariff_fsc_per_car,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile,car_volume_cubic_feet
2022-04-15,CSX,4315,,Corn,N/A,Marysville,OH,"Marysville, OH",Rose Hill,NC,"Rose Hill, NC",781.0,Unit,90,90.0,Railroad/Private,0,1,,5457,1.3765,54.1907,49.1622,0.0629,0.0,0.0,5457.0,1.3765,54.1907,49.1622,0.0629,>=5000
2022-04-15,CSX,4315,,Corn,N/A,Olney,IL,"Olney, IL",Fairmount,GA,"Fairmount, GA",496.0,Unit,90,90.0,Railroad/Private,0,1,,4160,1.0494,41.3108,37.4775,0.0756,0.0,0.0,4160.0,1.0494,41.3108,37.4775,0.0756,>=5000
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Seattle,WA,"PNW (Seattle, WA)",1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6000,1.6216,59.5829,54.0541,0.0354,0.2,305.6,6305.6,1.6216,62.6177,56.8072,0.0372,>=5001
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Houston,TX,"Texas Gulf (Houston, TX)",1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6200,1.6757,61.569,55.8559,0.0342,0.2,326.8,6526.8,1.6757,64.8143,58.8,0.036,>=5001
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",Seattle,WA,"PNW (Seattle, WA)",1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",5950,1.6081,59.0864,53.6036,0.0365,0.2,293.8,6243.8,1.6081,62.004,56.2505,0.0383,>=5001
2022-04-15,BNSF,4022,69902.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",St. Louis,MO,"St. Louis, MO",855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",4000,1.0811,39.7219,36.036,0.0421,0.2,171.0,4171.0,1.0811,41.4201,37.5766,0.0439,>=5001
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,Concordia,KS,"Concordia, KS",Houston,TX,"Texas Gulf (Houston, TX)",742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",4450,1.2027,44.1907,40.0901,0.054,0.2,148.4,4598.4,1.2027,45.6643,41.427,0.0558,>=5001
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,Mitchell,SD,"Mitchell, SD",Seattle,WA,"PNW (Seattle, WA)",1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6050,1.6351,60.0794,54.5045,0.0336,0.2,324.8,6374.8,1.6351,63.3049,57.4306,0.0354,>=5001
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,Phelps,MO,"Phelps (Rock Port), MO",Seattle,WA,"PNW (Seattle, WA)",1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6000,1.6216,59.5829,54.0541,0.0287,0.2,376.2,6376.2,1.6216,63.3188,57.4432,0.0305,>=5001
2022-04-15,BNSF,4022,69105.0,Soybeans,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6100,1.6486,60.576,54.955,0.033,0.2,333.2,6433.2,1.6486,63.8848,57.9568,0.0348,>=5001
2022-04-15,CPKC,4444,45650.0,Soybeans,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,5535,1.4959,54.9652,49.8649,0.0308,0.54,873.18,6408.18,1.4959,63.6363,57.7314,0.0357,>=5000
2022-04-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Private,0,1,,3407,0.9208,33.8332,30.6937,0.0394,0.0,0.0,3407.0,0.9208,33.8332,30.6937,0.0394,>=5000
2022-04-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Railroad,0,0,,3627,0.9803,36.0179,32.6757,0.0419,0.0,0.0,3627.0,0.9803,36.0179,32.6757,0.0419,>=5000
2022-04-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Private,0,1,,2931,0.7922,29.1063,26.4054,0.0347,0.0,0.0,2931.0,0.7922,29.1063,26.4054,0.0347,>=5000
2022-04-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Railroad,0,0,,3371,0.9111,33.4757,30.3694,0.04,0.0,0.0,3371.0,0.9111,33.4757,30.3694,0.04,>=5000
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Brunswick,NE,"Brunswick, NE",Hanford,CA,"Hanford, CA",2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",5540,1.3975,55.0149,49.9099,0.0235,0.47,997.34,6537.34,1.3975,64.919,58.895,0.0278,>=5001
2022-05-15,BNSF,4022,39013.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Seattle,WA,"PNW (Seattle, WA)",1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5340,1.347,53.0288,48.1081,0.0286,0.47,791.48,6131.48,1.347,60.8886,55.2386,0.0328,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Hereford,TX,"Hereford, TX",1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5020,1.2663,49.851,45.2252,0.0424,0.47,501.02,5521.02,1.2663,54.8264,49.7389,0.0467,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hereford,TX,"Hereford, TX",728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4260,1.0746,42.3039,38.3784,0.0527,0.47,342.16,4602.16,1.0746,45.7017,41.4609,0.057,>=5001
2022-05-15,BNSF,4022,39013.0,Corn,N/A,Edison,NE,"Edison, NE",Seattle,WA,"PNW (Seattle, WA)",1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5220,1.3168,51.8371,47.027,0.0267,0.47,826.73,6046.73,1.3168,60.047,54.475,0.031,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hanford,CA,"Hanford, CA",1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",5220,1.3168,51.8371,47.027,0.0265,0.47,834.72,6054.72,1.3168,60.1263,54.547,0.0307,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Greenwood,IL,"Greenwood (Mendota), IL",Hereford,TX,"Hereford, TX",935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",3780,0.9535,37.5372,34.0541,0.0364,0.47,439.45,4219.45,0.9535,41.9012,38.0131,0.0407,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Hancock,IA,"Hancock, IA",Plainview,TX,"Plainview, TX",832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",4380,1.1049,43.4955,39.4595,0.0474,0.47,391.04,4771.04,1.1049,47.3787,42.9823,0.0517,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Clovis,NM,"Clovis, NM",764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4020,1.0141,39.9206,36.2162,0.0474,0.47,359.08,4379.08,1.0141,43.4864,39.4512,0.0516,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Houston,TX,"Texas Gulf (Houston, TX)",937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",3760,0.9485,37.3386,33.8739,0.0362,0.47,440.39,4200.39,0.9485,41.7119,37.8414,0.0404,>=5001
2022-05-15,BNSF,4022,39013.0,Corn,N/A,Selby,SD,"Selby, SD",Seattle,WA,"PNW (Seattle, WA)",1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5300,1.3369,52.6316,47.7477,0.0336,0.47,666.93,5966.93,1.3369,59.2545,53.7561,0.0379,>=5001
2022-05-15,BNSF,4022,39013.0,Corn,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5300,1.3369,52.6316,47.7477,0.0287,0.47,783.02,6083.02,1.3369,60.4073,54.802,0.0329,>=5001
2022-05-15,BNSF,4022,39010.0,Corn,N/A,Waverly,IL,"Waverly, IL",Dexter,NM,"Dexter, NM",1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",3900,0.9838,38.7289,35.1351,0.0332,0.47,497.26,4397.26,0.9838,43.6669,39.615,0.0374,>=5001
2022-05-15,CPKC,4032,1182.0,Corn,N/A,Delhi,LA,"Delhi, LA",Morton,MS,"Morton, MS",120.0,Unit,100,,Railroad/Private,0,1,,1435,0.362,14.2502,12.9279,0.1077,0.75,90.0,1525.0,0.362,15.144,13.7387,0.1145,>=5000
2022-05-15,CPKC,4444,45646.0,Corn,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,4847,1.2227,48.1331,43.6667,0.027,0.605,978.285,5825.285,1.2227,57.8479,52.48,0.0325,>=5000
2022-05-15,CPKC,4444,45558.0,Corn,N/A,Glenwood,MN,"Glenwood, MN",Boardman,OR,"Boardman, OR",1556.0,Unit,110,110.0,Railroad/Private,0,1,,4813,1.2141,47.7954,43.3604,0.0279,0.605,941.38,5754.38,1.2141,57.1438,51.8413,0.0333,>=5000
2022-05-15,CSX,4315,,Corn,N/A,Haw Creek,IN,"Haw Creek (Ladoga), IN",Ozark,AL,"Ozark, AL",707.0,Unit,90,90.0,Railroad/Private,0,1,,5561,1.4028,55.2234,50.0991,0.0709,0.0,0.0,5561.0,1.4028,55.2234,50.0991,0.0709,>=5000
2022-05-15,CSX,4315,,Corn,N/A,Marysville,OH,"Marysville, OH",Rose Hill,NC,"Rose Hill, NC",781.0,Unit,90,90.0,Railroad/Private,0,1,,5457,1.3765,54.1907,49.1622,0.0629,0.0,0.0,5457.0,1.3765,54.1907,49.1622,0.0629,>=5000
2022-05-15,CSX,4315,,Corn,N/A,Olney,IL,"Olney, IL",Fairmount,GA,"Fairmount, GA",496.0,Unit,90,90.0,Railroad/Private,0,1,,4160,1.0494,41.3108,37.4775,0.0756,0.0,0.0,4160.0,1.0494,41.3108,37.4775,0.0756,>=5000
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Seattle,WA,"PNW (Seattle, WA)",1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6000,1.6216,59.5829,54.0541,0.0354,0.47,718.16,6718.16,1.6216,66.7146,60.524,0.0396,>=5001
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Houston,TX,"Texas Gulf (Houston, TX)",1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6200,1.6757,61.569,55.8559,0.0342,0.47,767.98,6967.98,1.6757,69.1954,62.7746,0.0384,>=5001
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",Seattle,WA,"PNW (Seattle, WA)",1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",5950,1.6081,59.0864,53.6036,0.0365,0.47,690.43,6640.43,1.6081,65.9427,59.8237,0.0407,>=5001
2022-05-15,BNSF,4022,69902.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",St. Louis,MO,"St. Louis, MO",855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",4000,1.0811,39.7219,36.036,0.0421,0.47,401.85,4401.85,1.0811,43.7125,39.6563,0.0464,>=5001
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,Concordia,KS,"Concordia, KS",Houston,TX,"Texas Gulf (Houston, TX)",742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",4450,1.2027,44.1907,40.0901,0.054,0.47,348.74,4798.74,1.2027,47.6538,43.2319,0.0583,>=5001
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,Mitchell,SD,"Mitchell, SD",Seattle,WA,"PNW (Seattle, WA)",1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6050,1.6351,60.0794,54.5045,0.0336,0.47,763.28,6813.28,1.6351,67.6592,61.3809,0.0378,>=5001
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,Phelps,MO,"Phelps (Rock Port), MO",Seattle,WA,"PNW (Seattle, WA)",1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6000,1.6216,59.5829,54.0541,0.0287,0.47,884.07,6884.07,1.6216,68.3622,62.0186,0.033,>=5001
2022-05-15,BNSF,4022,69105.0,Soybeans,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6100,1.6486,60.576,54.955,0.033,0.47,783.02,6883.02,1.6486,68.3517,62.0092,0.0372,>=5001
2022-05-15,CPKC,4444,45650.0,Soybeans,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,5535,1.4959,54.9652,49.8649,0.0308,0.605,978.285,6513.285,1.4959,64.6801,58.6782,0.0363,>=5000
2022-05-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Private,0,1,,3407,0.9208,33.8332,30.6937,0.0394,0.0,0.0,3407.0,0.9208,33.8332,30.6937,0.0394,>=5000
2022-05-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Railroad,0,0,,3627,0.9803,36.0179,32.6757,0.0419,0.0,0.0,3627.0,0.9803,36.0179,32.6757,0.0419,>=5000
2022-05-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Private,0,1,,2931,0.7922,29.1063,26.4054,0.0347,0.0,0.0,2931.0,0.7922,29.1063,26.4054,0.0347,>=5000
2022-05-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Railroad,0,0,,3371,0.9111,33.4757,30.3694,0.04,0.0,0.0,3371.0,0.9111,33.4757,30.3694,0.04,>=5000
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Brunswick,NE,"Brunswick, NE",Hanford,CA,"Hanford, CA",2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",5540,1.3975,55.0149,49.9099,0.0235,0.47,997.34,6537.34,1.3975,64.919,58.895,0.0278,>=5001
2022-06-15,BNSF,4022,39013.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Seattle,WA,"PNW (Seattle, WA)",1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5340,1.347,53.0288,48.1081,0.0286,0.47,791.48,6131.48,1.347,60.8886,55.2386,0.0328,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Hereford,TX,"Hereford, TX",1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5020,1.2663,49.851,45.2252,0.0424,0.47,501.02,5521.02,1.2663,54.8264,49.7389,0.0467,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hereford,TX,"Hereford, TX",728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4260,1.0746,42.3039,38.3784,0.0527,0.47,342.16,4602.16,1.0746,45.7017,41.4609,0.057,>=5001
2022-06-15,BNSF,4022,39013.0,Corn,N/A,Edison,NE,"Edison, NE",Seattle,WA,"PNW (Seattle, WA)",1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5220,1.3168,51.8371,47.027,0.0267,0.47,826.73,6046.73,1.3168,60.047,54.475,0.031,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hanford,CA,"Hanford, CA",1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",5220,1.3168,51.8371,47.027,0.0265,0.47,834.72,6054.72,1.3168,60.1263,54.547,0.0307,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Greenwood,IL,"Greenwood (Mendota), IL",Hereford,TX,"Hereford, TX",935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",3780,0.9535,37.5372,34.0541,0.0364,0.47,439.45,4219.45,0.9535,41.9012,38.0131,0.0407,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Hancock,IA,"Hancock, IA",Plainview,TX,"Plainview, TX",832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",4380,1.1049,43.4955,39.4595,0.0474,0.47,391.04,4771.04,1.1049,47.3787,42.9823,0.0517,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Clovis,NM,"Clovis, NM",764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4020,1.0141,39.9206,36.2162,0.0474,0.47,359.08,4379.08,1.0141,43.4864,39.4512,0.0516,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Houston,TX,"Texas Gulf (Houston, TX)",937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",3760,0.9485,37.3386,33.8739,0.0362,0.47,440.39,4200.39,0.9485,41.7119,37.8414,0.0404,>=5001
2022-06-15,BNSF,4022,39013.0,Corn,N/A,Selby,SD,"Selby, SD",Seattle,WA,"PNW (Seattle, WA)",1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5300,1.3369,52.6316,47.7477,0.0336,0.47,666.93,5966.93,1.3369,59.2545,53.7561,0.0379,>=5001
2022-06-15,BNSF,4022,39013.0,Corn,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5300,1.3369,52.6316,47.7477,0.0287,0.47,783.02,6083.02,1.3369,60.4073,54.802,0.0329,>=5001
2022-06-15,BNSF,4022,39010.0,Corn,N/A,Waverly,IL,"Waverly, IL",Dexter,NM,"Dexter, NM",1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",3900,0.9838,38.7289,35.1351,0.0332,0.47,497.26,4397.26,0.9838,43.6669,39.615,0.0374,>=5001
2022-06-15,CPKC,4032,1182.0,Corn,N/A,Delhi,LA,"Delhi, LA",Morton,MS,"Morton, MS",120.0,Unit,100,,Railroad/Private,0,1,,1435,0.362,14.2502,12.9279,0.1077,0.75,90.0,1525.0,0.362,15.144,13.7387,0.1145,>=5000
2022-06-15,CPKC,4444,45646.0,Corn,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,4847,1.2227,48.1331,43.6667,0.027,0.6975,1127.8575,5974.8575,1.2227,59.3332,53.8275,0.0333,>=5000
2022-06-15,CPKC,4444,45558.0,Corn,N/A,Glenwood,MN,"Glenwood, MN",Boardman,OR,"Boardman, OR",1556.0,Unit,110,110.0,Railroad/Private,0,1,,4813,1.2141,47.7954,43.3604,0.0279,0.6975,1085.31,5898.31,1.2141,58.5731,53.1379,0.0342,>=5000
2022-06-15,CSX,4315,,Corn,N/A,Haw Creek,IN,"Haw Creek (Ladoga), IN",Ozark,AL,"Ozark, AL",707.0,Unit,90,90.0,Railroad/Private,0,1,,5561,1.4028,55.2234,50.0991,0.0709,0.0,0.0,5561.0,1.4028,55.2234,50.0991,0.0709,>=5000
2022-06-15,CSX,4315,,Corn,N/A,Marysville,OH,"Marysville, OH",Rose Hill,NC,"Rose Hill, NC",781.0,Unit,90,90.0,Railroad/Private,0,1,,5457,1.3765,54.1907,49.1622,0.0629,0.0,0.0,5457.0,1.3765,54.1907,49.1622,0.0629,>=5000
2022-06-15,CSX,4315,,Corn,N/A,Olney,IL,"Olney, IL",Fairmount,GA,"Fairmount, GA",496.0,Unit,90,90.0,Railroad/Private,0,1,,4160,1.0494,41.3108,37.4775,0.0756,0.0,0.0,4160.0,1.0494,41.3108,37.4775,0.0756,>=5000
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Seattle,WA,"PNW (Seattle, WA)",1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6000,1.6216,59.5829,54.0541,0.0354,0.47,718.16,6718.16,1.6216,66.7146,60.524,0.0396,>=5001
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Houston,TX,"Texas Gulf (Houston, TX)",1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6200,1.6757,61.569,55.8559,0.0342,0.47,767.98,6967.98,1.6757,69.1954,62.7746,0.0384,>=5001
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",Seattle,WA,"PNW (Seattle, WA)",1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",5950,1.6081,59.0864,53.6036,0.0365,0.47,690.43,6640.43,1.6081,65.9427,59.8237,0.0407,>=5001
2022-06-15,BNSF,4022,69902.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",St. Louis,MO,"St. Louis, MO",855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",4000,1.0811,39.7219,36.036,0.0421,0.47,401.85,4401.85,1.0811,43.7125,39.6563,0.0464,>=5001
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,Concordia,KS,"Concordia, KS",Houston,TX,"Texas Gulf (Houston, TX)",742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",4450,1.2027,44.1907,40.0901,0.054,0.47,348.74,4798.74,1.2027,47.6538,43.2319,0.0583,>=5001
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,Mitchell,SD,"Mitchell, SD",Seattle,WA,"PNW (Seattle, WA)",1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6050,1.6351,60.0794,54.5045,0.0336,0.47,763.28,6813.28,1.6351,67.6592,61.3809,0.0378,>=5001
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,Phelps,MO,"Phelps (Rock Port), MO",Seattle,WA,"PNW (Seattle, WA)",1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6000,1.6216,59.5829,54.0541,0.0287,0.47,884.07,6884.07,1.6216,68.3622,62.0186,0.033,>=5001
2022-06-15,BNSF,4022,69105.0,Soybeans,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6100,1.6486,60.576,54.955,0.033,0.47,783.02,6883.02,1.6486,68.3517,62.0092,0.0372,>=5001
2022-06-15,CPKC,4444,45650.0,Soybeans,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,5535,1.4959,54.9652,49.8649,0.0308,0.6975,1127.8575,6662.8575,1.4959,66.1654,60.0257,0.0371,>=5000
2022-06-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Private,0,1,,3407,0.9208,33.8332,30.6937,0.0394,0.0,0.0,3407.0,0.9208,33.8332,30.6937,0.0394,>=5000
2022-06-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Railroad,0,0,,3627,0.9803,36.0179,32.6757,0.0419,0.0,0.0,3627.0,0.9803,36.0179,32.6757,0.0419,>=5000
2022-06-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Private,0,1,,2931,0.7922,29.1063,26.4054,0.0347,0.0,0.0,2931.0,0.7922,29.1063,26.4054,0.0347,>=5000
2022-06-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Railroad,0,0,,3371,0.9111,33.4757,30.3694,0.04,0.0,0.0,3371.0,0.9111,33.4757,30.3694,0.04,>=5000
2022-07-15,BNSF,4022,39010.0,Corn,N/A,Brunswick,NE,"Brunswick, NE",Hanford,CA,"Hanford, CA",2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",5540,1.3975,55.0149,49.9099,0.0235,0.59,1251.98,6791.98,1.3975,67.4477,61.189,0.0288,>=5001
2022-07-15,BNSF,4022,39013.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Seattle,WA,"PNW (Seattle, WA)",1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5340,1.347,53.0288,48.1081,0.0286,0.59,993.56,6333.56,1.347,62.8953,57.0591,0.0339,>=5001
2022-07-15,BNSF,4022,39010.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Hereford,TX,"Hereford, TX",1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5020,1.2663,49.851,45.2252,0.0424,0.59,628.94,5648.94,1.2663,56.0967,50.8914,0.0477,>=5001
2022-07-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hereford,TX,"Hereford, TX",728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4260,1.0746,42.3039,38.3784,0.0527,0.59,429.52,4689.52,1.0746,46.5692,42.2479,0.058,>=5001
2022-07-15,BNSF,4022,39013.0,Corn,N/A,Edison,NE,"Edison, NE",Seattle,WA,"PNW (Seattle, WA)",1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5220,1.3168,51.8371,47.027,0.0267,0.59,1037.81,6257.81,1.3168,62.1431,56.3767,0.0321,>=5001
2022-07-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hanford,CA,"Hanford, CA",1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",5220,1.3168,51.8371,47.027,0.0265,0.59,1047.84,6267.84,1.3168,62.2427,56.467,0.0318,>=5001
2022-07-15,BNSF,4022,39010.0,Corn,N/A,Greenwood,IL,"Greenwood (Mendota), IL",Hereford,TX,"Hereford, TX",935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",3780,0.9535,37.5372,34.0541,0.0364,0.59,551.65,4331.65,0.9535,43.0154,39.0239,0.0417,>=5001
2022-07-15,BNSF,4022,39010.0,Corn,N/A,Hancock,IA,"Hancock, IA",Plainview,TX,"Plainview, TX",832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",4380,1.1049,43.4955,39.4595,0.0474,0.59,490.88,4870.88,1.1049,48.3702,43.8818,0.0527,>=5001
